Timestamp,Total_Host_CPU_%,Total_Host_Mem_MB,Ollama_CPU_%,Ollama_Mem_MB
2026-06-10T21:13:28.513849,182.4,13855.6,0.0,0.0
2026-06-10T21:13:58.615573,51.2,13839.3,0.0,0.0
2026-06-10T21:14:28.717124,219.2,13892.0,0.0,0.0
2026-06-10T21:14:58.818567,32.0,13883.5,0.0,0.0
2026-06-10T21:15:28.920583,16.0,13926.0,0.0,0.0
2026-06-10T21:15:59.022973,123.2,13894.1,0.0,0.0
2026-06-10T21:16:29.124390,174.4,13891.0,0.0,0.0
2026-06-10T21:16:59.226359,304.0,13923.4,0.0,0.0
2026-06-10T21:17:29.328247,0.0,13793.3,0.0,0.0
2026-06-10T21:17:59.430548,41.6,13819.4,0.0,0.0
2026-06-10T21:18:29.532593,44.8,13732.9,0.0,0.0
2026-06-10T21:18:59.634879,94.4,13728.5,0.0,0.0
2026-06-10T21:19:29.736438,163.2,13745.0,0.0,0.0
2026-06-10T21:19:59.838412,88.0,13741.8,0.0,0.0
2026-06-10T21:20:29.939686,19.2,13741.8,0.0,0.0
2026-06-10T21:21:00.041892,256.0,13792.6,0.0,0.0
2026-06-10T21:21:30.144002,139.2,13792.6,0.0,0.0
2026-06-10T21:22:00.246073,214.4,13802.6,0.0,0.0
2026-06-10T21:22:30.347745,36.8,13832.3,0.0,0.0
2026-06-10T21:23:00.450364,120.0,13844.0,0.0,0.0
2026-06-10T21:23:30.552011,32.0,13644.0,0.0,0.0
2026-06-10T21:24:00.653502,0.0,13696.3,0.0,0.0
2026-06-10T21:24:30.755980,0.0,13689.6,0.0,0.0
2026-06-10T21:25:00.857709,153.6,13726.5,0.0,0.0
2026-06-10T21:25:30.958567,171.2,13719.9,0.0,0.0
2026-06-10T21:26:01.060240,0.0,13744.5,0.0,0.0
2026-06-10T21:26:31.162004,48.0,13729.8,0.0,0.0
2026-06-10T21:27:01.263957,144.0,13596.2,0.0,0.0
2026-06-10T21:27:31.365965,366.4,12778.0,0.0,0.0
2026-06-10T21:28:01.467540,201.6,12830.5,0.0,0.0
2026-06-10T21:28:31.568922,184.0,12702.7,0.0,0.0
2026-06-10T21:29:01.670347,105.6,12748.5,0.0,0.0
2026-06-10T21:29:31.772503,30.4,12727.5,0.0,0.0
2026-06-10T21:30:01.874705,345.6,12753.5,0.0,0.0
2026-06-10T21:30:31.976465,83.2,12745.7,0.0,0.0
2026-06-10T21:31:02.078121,124.8,12764.4,0.0,0.0
2026-06-10T21:31:32.180143,76.8,12732.6,0.0,0.0
2026-06-10T21:32:02.283201,139.2,13282.1,0.0,0.0
2026-06-10T21:32:32.385508,62.4,13215.0,0.0,0.0
2026-06-10T21:33:02.487616,267.2,13277.4,0.0,0.0
2026-06-10T21:33:32.589525,140.8,13192.1,0.0,0.0
2026-06-10T21:34:02.691281,110.4,13293.0,0.0,0.0
2026-06-10T21:34:32.793103,129.6,13257.1,0.0,0.0
2026-06-10T21:35:02.894505,76.8,13254.8,0.0,0.0
2026-06-10T21:35:32.996011,243.2,13253.6,0.0,0.0
2026-06-10T21:36:03.098030,587.2,13210.1,0.0,0.0
2026-06-10T21:36:33.199203,172.8,13186.0,0.0,0.0
2026-06-10T21:37:03.300933,0.0,13205.3,0.0,0.0
2026-06-10T21:37:33.402979,54.4,13191.1,0.0,0.0
2026-06-10T21:38:03.505354,316.8,13277.9,0.0,0.0
2026-06-10T21:38:33.607082,64.0,12725.9,0.0,0.0
2026-06-10T21:39:03.709092,129.6,12802.5,0.0,0.0
2026-06-10T21:39:33.810662,16.0,12799.7,0.0,0.0
2026-06-10T21:40:03.912268,100.8,12839.7,0.0,0.0
2026-06-10T21:40:34.014412,14.4,12774.8,0.0,0.0
2026-06-10T21:41:04.115907,84.8,12812.0,0.0,0.0
2026-06-10T21:41:34.218018,78.4,13081.6,0.0,0.0
2026-06-10T21:42:04.319354,116.8,13072.0,0.0,0.0
2026-06-10T21:42:34.421132,206.4,13120.8,0.0,0.0
2026-06-10T21:43:04.523345,17.6,13088.0,0.0,0.0
2026-06-10T21:43:34.625666,86.4,13052.9,0.0,0.0
2026-06-10T21:44:04.726936,761.6,13118.5,0.0,0.0
2026-06-10T21:44:34.829095,17.6,13018.9,0.0,0.0
2026-06-10T21:45:04.931628,51.2,13040.8,0.0,0.0
2026-06-10T21:45:35.033529,192.0,13037.3,0.0,0.0
2026-06-10T21:46:05.135585,99.2,13034.9,0.0,0.0
2026-06-10T21:46:35.237405,145.6,13006.5,0.0,0.0
2026-06-10T21:47:05.339107,262.4,13109.6,0.0,0.0
2026-06-10T21:47:35.441029,0.0,13090.4,0.0,0.0
2026-06-10T21:48:05.542964,156.8,13173.0,0.0,0.0
2026-06-10T21:48:35.644834,17.6,13006.9,0.0,0.0
2026-06-10T21:49:05.746451,94.4,12950.0,0.0,0.0
2026-06-10T21:49:35.848214,118.4,12941.2,0.0,0.0
2026-06-10T21:50:05.950606,390.4,12969.3,0.0,0.0
2026-06-10T21:50:36.052218,499.2,12990.1,0.0,0.0
2026-06-10T21:51:06.154399,396.8,12998.1,0.0,0.0
2026-06-10T21:51:36.256253,337.6,13003.9,0.0,0.0
2026-06-10T21:52:06.358021,256.0,13024.3,0.0,0.0
2026-06-10T21:52:36.459677,88.0,13016.3,0.0,0.0
2026-06-10T21:53:06.562258,12.8,13143.3,0.0,0.0
2026-06-10T21:53:36.664875,100.8,13020.7,0.0,0.0
2026-06-10T21:54:06.766486,19.2,12916.2,0.0,0.0
2026-06-10T21:54:36.868089,60.8,12863.8,0.0,0.0
2026-06-10T21:55:06.970082,86.4,12903.4,0.0,0.0
2026-06-10T21:55:37.072555,36.8,12868.3,0.0,0.0
2026-06-10T21:56:07.175800,113.6,12941.7,0.0,0.0
2026-06-10T21:56:37.277568,68.8,12914.3,0.0,0.0
2026-06-10T21:57:07.379214,16.0,12910.1,0.0,0.0
2026-06-10T21:57:37.480779,30.4,13446.7,0.0,0.0
2026-06-10T21:58:07.583033,283.2,13421.9,0.0,0.0
2026-06-10T21:58:37.684989,75.2,13300.8,0.0,0.0
2026-06-10T21:59:07.786723,24.0,13049.1,0.0,0.0
2026-06-10T21:59:37.888879,51.2,13155.4,0.0,0.0
2026-06-10T22:00:07.991230,214.4,13213.0,0.0,0.0
2026-06-10T22:00:38.093346,48.0,13141.3,0.0,0.0
2026-06-10T22:01:08.194904,0.0,13147.4,0.0,0.0
2026-06-10T22:01:38.296642,62.4,13150.7,0.0,0.0
2026-06-10T22:02:08.398680,83.2,13195.9,0.0,0.0
2026-06-10T22:02:38.500400,308.8,13203.5,0.0,0.0
2026-06-10T22:03:08.602716,211.2,13022.2,0.0,0.0
2026-06-10T22:03:38.704582,123.2,13006.9,0.0,0.0
2026-06-10T22:04:08.806563,57.6,12614.5,0.0,0.0
2026-06-10T22:04:38.908198,16.0,12294.8,0.0,0.0
2026-06-10T22:05:09.009929,86.4,12324.9,0.0,0.0
2026-06-10T22:05:39.111579,240.0,12369.1,0.0,0.0
2026-06-10T22:06:09.213093,97.6,12395.0,0.0,0.0
2026-06-10T22:06:39.314687,70.4,12405.2,0.0,0.0
2026-06-10T22:07:09.416456,67.2,12443.6,0.0,0.0
2026-06-10T22:07:39.519137,28.8,12644.1,0.0,0.0
2026-06-10T22:08:09.621041,153.6,12643.5,0.0,0.0
2026-06-10T22:08:39.722611,238.4,12599.8,0.0,0.0
2026-06-10T22:09:09.824123,233.6,12540.4,0.0,0.0
2026-06-10T22:09:39.925963,65.6,12551.5,0.0,0.0
2026-06-10T22:10:10.029290,89.6,12588.6,0.0,0.0
2026-06-10T22:10:40.130776,168.0,12637.4,0.0,0.0
2026-06-10T22:11:10.232551,81.6,12699.8,0.0,0.0
